MSFT,2019-Oct-16,140.79,140.99,139.53,140.41,20751600,0,1.0,0.0,0.0,0.0,138.467,0.0
MSFT,2019-Oct-17,140.95,141.42,139.02,139.69,21460600,0,1.0,0.0,0.0,0.0,137.757,0.0
MSFT,2019-Oct-18,139.76,140,136.56,137.41,32273500,0,1.0,0.0,0.0,0.0,135.508,0.0
MSFT,2019-Oct-21,138.45,138.5,137.01,138.43,20078200,0,1.0,0.0,0.0,0.0,136.514,0.0
MSFT,2019-Oct-22,138.97,140.01,136.26,136.37,27431000,0,1.0,0.0,0.0,0.0,134.483,0.0
MSFT,2019-Oct-23,136.88,137.45,135.61,137.24,29844600,0,1.0,0.0,0.0,0.0,135.341,0.0
MSFT,2019-Oct-24,139.39,140.42,138.67,139.94,37029300,0,1.0,0.0,0.0,0.0,138.003,0.0
MSFT,2019-Oct-25,139.34,141.14,139.2,140.73,25959700,0,1.0,0.0,0.0,0.0,138.783,0.0
MSFT,2019-Oct-28,144.4,145.67,143.51,144.19,35280100,0,1.0,0.0,0.0,0.0,142.195,0.0
MSFT,2019-Oct-29,144.08,144.5,142.65,142.83,20589500,0,1.0,0.0,0.0,0.0,140.854,0.0
MSFT,2019-Oct-30,143.52,145,142.79,144.61,18496600,0,1.0,0.0,0.0,0.0,142.609,0.0
MSFT,2019-Oct-31,144.9,144.93,142.99,143.37,24605100,0,1.0,0.0,0.0,0.0,141.386,0.0
MSFT,2019-Nov-01,144.26,144.42,142.97,143.72,33128400,0,1.0,0.0,0.0,0.0,141.731,0.0
MSFT,2019-Nov-04,144.83,145,144.16,144.55,16912000,0,1.0,0.0,0.0,0.0,142.55,0.0
MSFT,2019-Nov-05,144.97,145.02,143.91,144.46,18250200,0,1.0,0.0,0.0,0.0,142.461,0.0
MSFT,2019-Nov-06,144.37,144.52,143.2,144.06,16575800,0,1.0,0.0,0.0,0.0,142.066,0.0
MSFT,2019-Nov-07,143.84,144.88,143.77,144.26,17786700,0,1.0,0.0,0.0,0.0,142.264,0.0
MSFT,2019-Nov-08,143.98,145.99,143.76,145.96,16732700,0,1.0,0.0,0.0,0.0,143.94,0.0
MSFT,2019-Nov-11,145.34,146.42,144.73,146.11,14362600,0,1.0,0.0,0.0,0.0,144.088,0.0
MSFT,2019-Nov-12,146.28,147.57,146.06,147.07,18641600,0,1.0,0.0,0.0,0.0,145.035,0.0
MSFT,2019-Nov-13,146.74,147.46,146.28,147.31,16919200,0,1.0,0.0,0.0,0.0,145.271,0.0
MSFT,2019-Nov-14,147.02,148.41,147,148.06,19729800,0,1.0,0.0,0.0,0.0,146.011,0.0
